Id;Fecha;Tmax;HTmax;Tmin;HTmin;Tmed;Racha;HRacha;Vmax;HVmax;TPrec;Prec1;Prec2;Prec3;Prec4
3195;2017-04-29;12.5;20:10;8.0;08:30;10.3;22;02:40;11;03:20;5.6;1.3;1.9;0.6;1.8
3195;2017-04-30;14.3;18:00;8.3;08:00;11.3;53;18:20;21;11:00;1;0.5;0;0.4;0.1
3195;2017-05-01;18.6;17:00;5.1;07:30;11.9;30;00:20;12;01:30;0;0;0;0;0
3195;2017-05-02;23.9;16:00;9.4;05:10;16.6;23;20:00;9;18:10;0;0;0;0;0
3195;2017-05-03;26.7;16:40;12.3;07:30;19.5;24;19:10;11;05:30;0;0;0;0;0
3195;2017-05-04;26.2;17:40;14.5;08:00;20.4;19;22:10;10;22:10;0;0;0;0;0
3195;2017-05-05;23.0;14:10;11.6;22:50;17.3;49;20:10;20;20:00;0.2;0;0;0;0.2
3195;2017-05-06;21.0;15:40;9.6;07:40;15.3;30;18:00;11;16:00;0.1;0.1;0;0;0
3195;2017-05-07;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-08;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-09;28.8;15:30;16.1;07:10;22.4;48;19:00;20;19:40;0;0;0;0;0
3195;2017-05-10;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-11;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-12;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-13;26.4;16:10;12.3;07:10;19.3;22;10:20;12;10:30;0;0;0;0;0
3195;2017-05-14;23.3;16:50;10.9;06:10;17.1;26;18:00;10;18:00;0;0;0;0;0
3195;2017-05-15;26.7;16:20;13.7;07:10;20.2;19;16:50;9;07:00;0;0;0;0;0
3195;2017-05-16;30.0;16:20;16.9;06:30;23.4;21;15:20;11;01:50;0;0;0;0;0
3195;2017-05-17;28.8;16:40;17.7;06:10;23.3;27;01:20;13;18:40;0;0;0;0;0
3195;2017-05-18;20.4;00:10;14.7;07:00;17.5;45;15:10;19;15:10;5.7;4.4;1.3;0;0
3195;2017-05-19;23.3;16:20;10.0;07:40;16.6;32;17:20;12;17:30;0;0;0;0;0
3195;2017-05-20;27.0;17:10;11.6;06:10;19.3;18;00:30;8;09:00;0;0;0;0;0
3195;2017-05-21;25.9;17:00;16.2;07:40;21.1;32;20:10;16;20:00;0;0;0;0;0
3195;2017-05-22;29.1;15:30;15.2;07:30;22.2;18;03:10;8;03:00;0;0;0;0;0
3195;2017-05-23;32.4;15:30;18.7;07:20;25.6;38;03:30;18;08:50;0;0;0;0;0
3195;2017-05-24;32.2;16:30;17.7;06:20;25;24;00:10;10;00:40;0;0;0;0;0
3195;2017-05-25;33.4;16:50;19.6;06:40;26.5;28;01:10;12;01:10;0;0;0;0;0
3195;2017-05-26;33.7;17:00;18.6;06:40;26.2;30;19:20;14;19:50;0;0;0;0;0
3195;2017-05-27;33.8;16:00;19.5;07:50;26.6;42;22:40;18;22:30;0;0;0;0;0
3195;2017-05-28;27.6;19:00;18.9;07:30;23.3;41;00:20;16;00:30;0;0;0;0;0
3195;2017-05-29;26.6;17:00;18.4;05:20;22.5;31;18:50;13;20:50;0.1;0.1;0;0;0
3195;2017-05-30;27.2;13:20;16.4;07:00;21.8;30;02:40;14;22:30;0;0;0;0;0
3195;2017-05-31;;;;;;;;;;;0;0;;0
3195;2017-06-01;32.3;16:40;18.4;07:20;25.3;34;00:30;16;00:10;0;0;0;0;0
3195;2017-06-02;33.0;15:30;19.9;07:30;26.4;50;22:00;20;21:40;0.4;0;0;0;0.4
3195;2017-06-03;28.6;14:00;17.7;07:00;23.2;40;23:00;15;23:10;0.2;0;0.2;0;0
3195;2017-06-04;27.8;13:30;16.7;23:59;22.3;42;15:30;19;14:50;0;0;0;0;0
3195;2017-06-05;26.8;17:20;12.5;06:20;19.6;31;18:30;14;00:20;0;0;0;0;0
3195;2017-06-06;29.0;16:00;15.8;07:30;22.4;35;03:30;15;02:00;0;0;0;0;0
3195;2017-06-07;32.1;16:50;16.9;07:40;24.5;23;23:50;11;01:40;0;0;0;0;0
3195;2017-06-08;33.1;16:30;20.0;07:00;26.5;27;01:10;12;01:20;0;0;0;0;0
3195;2017-06-09;33.3;16:10;20.8;08:30;27;32;18:20;12;16:30;0;0;0;0;0
3195;2017-06-10;35.1;16:20;21.0;07:40;28;23;02:10;9;01:50;0;0;0;0;0
3195;2017-06-11;37.5;16:00;23.0;07:50;30.3;23;16:20;11;04:50;0;0;0;0;0
3195;2017-06-12;37.4;15:50;23.9;08:40;30.7;29;21:10;15;21:20;0;0;0;0;0
3195;2017-06-13;36.5;16:40;23.1;06:40;29.8;32;00:40;14;00:50;0;0;0;0;0
3195;2017-06-14;37.5;16:20;23.5;06:00;30.5;31;18:40;13;20:00;0;0;0;0;0
3195;2017-06-15;39.5;16:20;24.2;07:10;31.9;58;21:40;24;22:10;0;0;0;0;0
3195;2017-06-16;38.1;16:10;23.3;06:40;30.7;36;00:10;15;00:10;0;0;0;0;0
3195;2017-06-17;40.3;15:30;25.6;07:30;32.9;28;22:30;13;01:40;0;0;0;0;0
3195;2017-06-18;39.1;16:20;25.2;07:40;32.1;49;23:00;24;23:00;0;0;0;0;0
3195;2017-06-19;33.9;18:20;24.7;08:20;29.3;51;23:40;22;23:40;0;0;0;0;0
3195;2017-06-20;32.8;18:20;21.2;01:00;27;44;19:50;19;19:10;0.4;0.3;0.1;0;0
3195;2017-06-21;36.8;16:10;21.6;06:00;29.2;30;00:30;13;00:50;0;0;0;0;0
3195;2017-06-22;37.3;16:00;24.6;07:30;30.9;28;16:10;13;15:50;0;0;0;0;0
3195;2017-06-23;36.5;16:10;21.9;07:00;29.2;35;13:50;15;14:40;0;0;0;0;0
3195;2017-06-24;36.6;16:30;21.7;07:00;29.1;46;17:50;20;17:50;0;0;0;0;0
3195;2017-06-25;35.8;15:20;19.8;20:40;27.8;53;17:00;21;19:10;0.9;0;0;0;0.9
3195;2017-06-26;30.7;17:30;17.3;07:00;24;35;15:20;15;17:30;1.3;1.3;0;0;0
3195;2017-06-27;29.4;16:50;18.5;07:00;23.9;46;14:40;21;15:10;0;0;0;0;0
3195;2017-06-28;26.2;17:20;15.9;08:20;21.1;55;15:10;24;15:50;0;0;0;0;0
3195;2017-06-29;23.8;16:40;12.9;07:30;18.3;49;06:20;21;05:40;0;0;0;0;0
3195;2017-06-30;22.7;15:40;10.8;07:00;16.8;41;01:40;16;03:00;0;0;0;0;0
3195;2017-07-01;25.2;16:50;12.7;07:40;19;38;05:00;18;03:00;0;0;0;0;0
3195;2017-07-02;31.9;16:30;13.5;07:30;22.7;41;16:50;16;16:50;0;0;0;0;0
3195;2017-07-03;34.2;15:40;17.8;07:30;26;25;01:50;10;03:50;0;0;0;0;0
3195;2017-07-04;35.7;16:00;21.1;08:10;28.4;37;23:59;17;23:30;0;0;0;0;0
3195;2017-07-05;35.8;17:10;21.3;07:50;28.5;33;23:50;19;23:50;0;0;0;0;0
3195;2017-07-06;28.7;00:00;16.6;20:00;22.7;42;11:20;18;11:30;;;;;
3195;2017-07-07;25.3;13:00;15.9;22:30;20.6;43;15:30;17;15:30;;;;;
3195;2017-07-08;25.4;14:10;16.4;00:20;20.9;24;14:30;10;14:40;;;;;
3195;2017-07-09;31.5;16:40;17.0;07:10;24.3;24;21:00;11;20:50;;;;;
3195;2017-07-10;32.6;16:50;18.6;07:30;25.6;30;19:10;13;18:30;;;;;
3195;2017-07-11;34.3;16:10;18.8;07:50;26.5;31;18:50;13;18:20;;;;;
3195;2017-07-12;37.4;16:10;20.1;07:40;28.8;27;15:10;12;18:50;;;;;
3195;2017-07-13;40.3;17:00;22.9;06:50;31.6;43;17:50;19;17:20;;;;;
3195;2017-07-14;39.6;16:30;24.7;09:00;32.1;41;19:20;18;19:10;;;;;
3195;2017-07-15;37.2;17:20;23.3;07:40;30.3;32;00:30;16;02:20;;;;;
3195;2017-07-16;37.5;16:30;24.4;07:30;30.9;32;01:00;16;00:10;;;;;
3195;2017-07-17;35.6;16:50;24.2;09:30;29.9;33;18:10;13;17:10;;;;;
3195;2017-07-18;36.6;17:20;24.2;07:10;30.4;43;19:20;19;22:30;;;;;
3195;2017-07-19;32.6;15:40;22.2;08:30;27.4;44;17:30;19;16:30;;;;;
3195;2017-07-20;32.5;16:00;21.1;07:50;26.8;26;16:50;10;15:40;;;;;
3195;2017-07-21;31.8;16:20;18.8;07:30;25.3;42;14:10;17;14:00;;;;;
3195;2017-07-22;33.5;16:30;19.6;07:40;26.6;31;17:10;13;15:40;;;;;
3195;2017-07-23;34.8;16:30;20.6;07:00;27.7;33;20:00;13;17:00;;;;;
3195;2017-07-24;33.2;15:20;20.9;08:00;27.1;32;23:40;15;20:20;;;;;
3195;2017-07-25;31.6;16:20;17.1;07:40;24.4;40;23:20;19;23:20;;;;;
3195;2017-07-26;33.8;17:30;17.7;07:20;25.8;40;00:10;17;00:20;;;;;
3195;2017-07-27;38.0;16:20;22.4;08:30;30.2;28;16:20;13;01:00;;;;;
3195;2017-07-28;38.0;16:20;22.4;08:20;30.2;34;15:40;13;16:20;;;;;
3195;2017-07-29;37.7;16:00;22.5;08:10;30.1;28;17:40;12;17:50;;;;;
3195;2017-07-30;37.2;16:20;22.9;07:20;30.1;39;17:20;19;17:40;;;;;
3195;2017-07-31;34.8;14:50;21.5;07:40;28.1;40;15:30;18;15:20;;;;;
3195;2017-08-01;33.0;16:30;20.0;08:20;26.5;28;18:50;13;15:00;;;;;
3195;2017-08-02;35.2;16:00;21.1;07:50;28.2;27;18:40;10;19:20;;;;;
3195;2017-08-03;37.3;16:20;22.6;05:30;29.9;26;16:00;10;16:50;;;;;
3195;2017-08-04;38.1;16:30;23.7;07:10;30.9;22;00:30;8;23:59;;;;;
3195;2017-08-05;39.2;16:30;25.1;07:20;32.2;43;16:00;17;17:50;;;;;
3195;2017-08-06;36.9;16:10;22.1;08:30;29.5;33;02:10;17;02:10;;;;;
3195;2017-08-07;35.6;15:30;22.5;07:40;29;57;17:40;24;18:10;;;;;
3195;2017-08-08;30.5;15:50;17.8;07:40;24.1;37;00:50;17;02:30;;;;;
3195;2017-08-09;29.8;16:40;17.9;08:30;23.8;56;22:00;24;21:00;;;;;
3195;2017-08-10;27.0;16:40;12.6;08:00;19.8;58;01:30;23;00:30;;;;;
3195;2017-08-11;29.1;16:10;13.5;08:20;21.3;45;01:20;15;01:00;;;;;
3195;2017-08-12;32.4;16:50;17.6;07:40;25;36;00:30;19;01:40;;;;;
3195;2017-08-13;34.2;16:40;20.2;07:50;27.2;27;02:30;12;03:20;;;;;
3195;2017-08-14;35.5;16:10;21.4;08:00;28.4;26;00:50;12;01:00;;;;;
3195;2017-08-15;34.6;15:50;22.5;08:00;28.5;35;19:40;14;17:10;;;;;
3195;2017-08-16;35.2;16:10;20.7;07:40;28;23;23:30;10;23:20;;;;;
3195;2017-08-17;36.4;16:30;22.8;07:40;29.6;33;02:10;14;02:10;;;;;
3195;2017-08-18;37.3;16:10;23.7;07:10;30.5;28;23:59;13;23:59;;;;;
3195;2017-08-19;35.3;16:30;21.6;08:30;28.4;38;08:50;18;08:50;;;;;
3195;2017-08-20;35.7;16:50;22.0;08:10;28.9;38;01:00;18;00:20;;;;;
3195;2017-08-21;36.4;16:10;22.8;07:50;29.6;30;01:40;14;01:40;;;;;
3195;2017-08-22;36.6;16:10;24.1;08:20;30.3;26;01:50;12;05:10;;;;;
3195;2017-08-23;36.5;15:50;23.9;06:20;30.2;27;17:10;13;16:00;;;;;
3195;2017-08-24;35.9;16:10;22.5;07:20;29.2;37;16:30;14;19:20;;;;;
3195;2017-08-25;34.4;15:20;20.1;07:50;27.3;31;16:50;15;19:40;;;;;
3195;2017-08-26;31.3;15:30;21.3;08:20;26.3;23;23:59;12;23:59;;;;;
3195;2017-08-27;27.7;17:30;20.6;07:20;24.2;40;12:40;17;19:00;;;;;
3195;2017-08-28;23.6;00:00;17.0;20:30;20.3;55;14:40;17;14:40;;;;;
3195;2017-08-29;25.7;16:00;16.4;07:40;21.1;21;01:10;10;01:10;;;;;
3195;2017-08-30;27.0;16:00;17.9;08:50;22.4;25;17:10;11;18:00;0;0;0;0;0
3195;2017-08-31;28.3;16:00;18.7;07:40;23.5;26;22:50;13;23:30;0;0;0;0;0
3195;2017-09-01;28.5;16:10;17.1;08:20;22.8;39;23:20;18;23:30;0;0;0;0;0
3195;2017-09-02;27.0;17:00;13.9;08:00;20.4;44;00:50;23;00:30;0;0;0;0;0
3195;2017-09-03;31.7;16:20;17.2;07:00;24.5;26;20:30;11;16:30;0;0;0;0;0
3195;2017-09-04;29.5;16:00;18.6;08:00;24.1;28;05:10;12;01:30;0;0;0;0;0
3195;2017-09-05;31.4;16:10;19.4;07:20;25.4;19;00:20;10;00:20;0;0;0;0;0
3195;2017-09-06;33.3;15:50;21.3;08:00;27.3;30;22:40;15;21:50;0;0;0;0;0
3195;2017-09-07;30.7;16:50;18.7;08:00;24.7;31;00:20;15;03:30;0;0;0;0;0
3195;2017-09-08;31.3;16:20;17.4;08:30;24.3;29;17:20;10;15:40;0;0;0;0;0
3195;2017-09-09;23.9;16:00;17.7;23:59;20.8;47;17:20;21;15:10;0;0;0;0;0
3195;2017-09-10;24.1;17:40;12.2;07:30;18.2;27;00:40;12;01:20;0;0;0;0;0
3195;2017-09-11;31.0;15:40;15.6;08:00;23.3;39;19:20;19;16:40;0;0;0;0;0
3195;2017-09-12;27.1;15:30;16.8;07:40;21.9;36;03:20;15;03:30;0;0;0;0;0
3195;2017-09-13;30.7;15:30;16.7;08:10;23.7;25;18:10;10;18:10;0;0;0;0;0
3195;2017-09-14;30.6;15:20;18.1;08:10;24.4;31;23:20;16;23:50;0;0;0;0;0
3195;2017-09-15;23.1;16:00;14.1;08:30;18.6;43;10:00;20;10:00;0;0;0;0;0
3195;2017-09-16;21.2;16:10;10.7;08:30;16;28;17:10;13;16:50;0;0;0;0;0
3195;2017-09-17;24.3;15:30;10.7;07:20;17.5;27;16:50;10;18:50;0;0;0;0;0
3195;2017-09-18;23.5;14:50;13.3;06:30;18.4;37;14:40;17;15:50;0;0;0;0;0
3195;2017-09-19;25.8;16:30;13.1;07:00;19.4;19;22:20;9;22:30;0;0;0;0;0
3195;2017-09-20;27.6;15:50;13.2;08:30;20.4;24;05:00;12;04:50;0;0;0;0;0
3195;2017-09-21;29.0;15:40;15.4;07:30;22.2;22;16:00;10;16:00;0;0;0;0;0
3195;2017-09-22;27.2;15:30;18.0;07:30;22.6;33;20:20;15;20:20;0;0;0;0;0
3195;2017-09-23;27.3;16:30;16.0;08:30;21.6;24;01:00;10;01:00;0;0;0;0;0
3195;2017-09-24;29.7;15:40;17.0;08:00;23.4;30;15:20;13;17:20;0;0;0;0;0
3195;2017-09-25;28.1;15:40;15.8;08:00;22;40;15:00;14;17:40;0;0;0;0;0
3195;2017-09-26;25.1;15:20;14.5;08:40;19.8;31;00:40;14;06:00;0;0;0;0;0
3195;2017-09-27;25.4;17:50;15.2;06:20;20.3;22;08:50;10;08:50;0;0;0;0;0
3195;2017-09-28;28.0;15:20;15.3;07:40;21.7;15;09:00;8;10:40;0;0;0;0;0
3195;2017-09-29;28.2;15:40;17.2;08:00;22.7;20;16:20;9;06:20;0;0;0;0;0
3195;2017-09-30;27.9;17:40;17.2;08:20;22.6;24;15:50;10;16:20;0;0;0;0;0
3195;2017-10-01;26.0;17:40;17.6;07:00;21.8;32;01:10;16;01:10;0;0;0;0;0
3195;2017-10-02;28.4;15:10;16.4;08:50;22.4;18;14:20;9;14:20;0;0;0;0;0
3195;2017-10-03;29.5;15:20;17.9;08:20;23.7;22;23:50;10;05:00;0;0;0;0;0
3195;2017-10-04;28.8;17:30;18.0;08:40;23.4;30;01:20;15;01:20;0;0;0;0;0
3195;2017-10-05;29.4;15:20;17.7;08:30;23.6;18;23:59;8;23:50;0;0;0;0;0
3195;2017-10-06;29.7;15:20;17.3;08:30;23.5;42;22:10;19;22:50;0;0;0;0;0
3195;2017-10-07;25.9;15:20;13.7;08:10;19.8;29;10:50;12;01:20;0;0;0;0;0
3195;2017-10-08;26.1;17:30;14.1;08:20;20.1;15;15:30;8;09:40;0;0;0;0;0
3195;2017-10-09;27.4;15:10;13.8;07:00;20.6;21;08:00;10;09:00;0;0;0;0;0
3195;2017-10-10;27.0;15:20;13.6;08:30;20.3;27;03:10;14;02:30;0;0;0;0;0
3195;2017-10-11;26.6;17:20;12.9;08:10;19.8;21;17:00;9;17:20;0;0;0;0;0
3195;2017-10-12;27.4;17:00;13.8;08:40;20.6;18;23:50;10;23:59;0;0;0;0;0
3195;2017-10-13;28.0;15:10;15.7;06:10;21.8;24;16:20;11;16:30;0;0;0;0;0
3195;2017-10-14;27.1;16:50;14.4;07:50;20.8;17;18:10;7;15:20;0;0;0;0;0
3195;2017-10-15;27.5;17:00;17.2;08:40;22.4;26;21:10;12;21:30;0;0;0;0;0
3195;2017-10-16;25.0;16:50;15.9;08:30;20.4;22;00:20;12;01:10;0;0;0;0;0
3195;2017-10-17;20.6;15:00;14.5;08:30;17.6;28;14:20;10;13:10;0.9;0;0;0.1;0.8
3195;2017-10-18;15.6;00:20;10.1;23:30;12.9;38;18:30;13;18:30;21.8;1;18.4;0.4;2
3195;2017-10-19;17.5;17:10;8.6;09:10;13.1;23;16:30;10;16:30;0;0;0;0;0
3195;2017-10-20;20.0;15:20;10.7;08:30;15.3;22;16:50;10;16:50;0.1;0;0;0.1;0
3195;2017-10-21;22.2;15:20;14.4;04:10;18.3;24;19:10;10;18:30;0.2;0;0.2;0;0
3195;2017-10-22;18.0;15:10;10.9;08:40;14.4;23;12:30;10;12:30;0;0;0;0;0
3195;2017-10-23;20.8;17:40;9.1;08:30;14.9;22;03:50;10;00:50;0;0;0;0;0
3195;2017-10-24;23.3;15:00;11.8;08:40;17.5;22;00:40;11;00:20;0;0;0;0;0
3195;2017-10-25;23.9;17:10;11.6;08:20;17.8;17;02:00;8;10:00;0;0;0;0;0
3195;2017-10-26;24.7;15:50;13.3;08:10;19;17;09:00;8;08:50;0;0;0;0;0
3195;2017-10-27;27.5;15:10;14.7;04:10;21.1;40;15:10;17;15:10;0;0;0;0;0
3195;2017-10-28;22.2;15:50;12.3;08:10;17.3;22;03:50;10;03:50;0;0;0;0;0
3195;2017-10-29;22.1;16:10;10.2;08:10;16.2;28;23:50;14;02:50;0;0;0;0;0
3195;2017-10-30;19.6;16:10;10.8;07:50;15.2;30;00:50;14;00:40;0;0;0;0;0
3195;2017-10-31;18.3;16:30;9.9;06:40;14.1;30;02:10;13;02:30;0;0;0;0;0
3195;2017-11-01;18.6;16:20;11.0;05:50;14.8;16;22:30;8;20:40;0;0;0;0;0
3195;2017-11-02;19.2;15:00;12.8;07:50;16;18;15:50;7;15:00;0;0;0;0;0
3195;2017-11-03;18.8;14:00;12.0;07:20;15.4;22;13:50;8;14:20;0.3;0.3;0;0;0
3195;2017-11-04;15.1;15:20;11.3;08:00;13.2;22;01:40;8;14:40;3.4;0.9;2.5;0;0
3195;2017-11-05;14.9;13:20;9.0;22:10;11.9;27;17:40;13;13:50;0.1;0;0;0.1;0
3195;2017-11-06;14.2;14:00;5.9;05:50;10;31;10:30;14;11:50;0;0;0;0;0
3195;2017-11-07;15.1;15:40;4.1;07:10;9.6;21;00:10;9;01:10;0;0;0;0;0
3195;2017-11-08;13.7;14:10;6.7;08:00;10.2;41;20:50;16;20:40;0;0;0;0;0
3195;2017-11-09;11.6;15:40;3.4;07:50;7.5;42;10:30;14;13:20;0;0;0;0;0
3195;2017-11-10;16.0;14:40;3.5;06:50;9.8;40;13:40;18;16:20;0;0;0;0;0
3195;2017-11-11;16.7;16:10;5.7;08:30;11.2;15;22:20;8;22:00;0;0;0;0;0
3195;2017-11-12;16.9;16:20;5.5;06:10;11.2;17;20:10;6;20:10;0;0;0;0;0
3195;2017-11-13;13.1;12:10;6.1;23:50;9.6;42;14:00;19;14:10;0;0;0;0;0
3195;2017-11-14;13.5;16:10;2.6;07:30;8;32;00:10;13;00:10;0;0;0;0;0
3195;2017-11-15;13.9;15:40;4.6;04:50;9.2;13;06:10;6;06:10;0;0;0;0;0
3195;2017-11-16;17.2;16:10;3.5;07:50;10.4;9;23:00;4;20:30;0;0;0;0;0
3195;2017-11-17;16.7;15:00;5.7;08:30;11.2;9;12:50;4;23:59;0;0;0;0;0
3195;2017-11-18;18.1;14:40;7.5;06:30;12.8;21;11:50;7;10:20;0;0;0;0;0
3195;2017-11-19;16.0;16:00;5.2;08:00;10.6;18;04:50;8;05:30;0;0;0;0;0
3195;2017-11-20;15.6;16:20;4.5;08:30;10.1;15;01:00;6;01:00;0;0;0;0;0
3195;2017-11-21;15.2;15:30;4.4;07:40;9.8;10;00:40;4;10:10;0;0;0;0;0
3195;2017-11-22;15.4;15:20;5.1;06:50;10.2;14;02:00;6;01:40;0;0;0;0;0
3195;2017-11-23;16.3;15:40;7.0;08:20;11.6;16;15:20;7;15:10;0;0;0;0;0
3195;2017-11-24;16.6;14:10;10.2;05:00;13.4;23;15:30;10;15:30;0.1;0.1;0;0;0
3195;2017-11-25;16.2;13:00;7.9;04:10;12.1;34;22:00;13;21:10;0;0;0;0;0
3195;2017-11-26;11.4;16:50;3.8;08:40;7.6;29;02:50;11;01:30;0;0;0;0;0
3195;2017-11-27;10.3;15:50;1.5;07:50;5.9;16;00:10;6;00:20;0;0;0;0;0
3195;2017-11-28;8.7;15:30;3.3;06:50;6;10;15:20;4;15:20;3.2;0;0;1.8;1.4
3195;2017-11-29;11.4;14:20;4.2;06:40;7.8;44;20:00;16;20:00;0.4;0.4;0;0;0
3195;2017-11-30;8.7;15:20;1.4;07:40;5;38;00:30;17;00:50;0;0;0;0;0
3195;2017-12-01;9.1;13:00;1.4;01:20;5.3;49;15:20;22;16:40;0;0;0;0;0
3195;2017-12-02;6.8;16:40;-0.6;05:00;3.1;41;21:30;17;21:30;0;0;0;0;0
3195;2017-12-03;8.6;14:30;-0.1;08:40;4.3;39;00:30;14;00:10;0;0;0;0;0
3195;2017-12-04;9.7;16:40;0.0;07:50;4.8;18;23:00;8;10:40;0;0;0;0;0
3195;2017-12-05;;;;;;17;00:50;6;00:50;0;0;0;0;0
3195;2017-12-06;9.3;15:30;-0.1;08:10;4.6;11;00:40;5;00:10;0;0;0;0;0
3195;2017-12-07;8.8;15:40;0.8;08:30;4.8;10;13:10;3;16:30;0;0;0;0;0
3195;2017-12-08;9.8;15:40;2.5;08:40;6.2;7;17:10;3;15:20;0;0;0;0;0
3195;2017-12-09;13.3;15:30;4.3;07:50;8.8;23;23:59;8;15:20;0;0;0;0;0
3195;2017-12-10;11.5;02:10;8.7;05:10;10.1;52;19:00;22;19:00;0.6;0;0;0;0.6
3195;2017-12-11;10.6;02:10;5.2;23:59;7.9;55;02:40;25;02:40;12.9;12.5;0.3;0;0.1
3195;2017-12-12;8.8;15:40;0.7;07:10;4.8;28;01:30;13;01:20;0;0;0;0;0
3195;2017-12-13;8.8;15:10;-0.2;08:10;4.3;24;15:40;10;15:40;0;0;0;0;0
3195;2017-12-14;11.1;22:00;4.1;02:50;7.6;36;23:59;13;20:20;0;0;0;0;0
3195;2017-12-15;12.4;14:40;4.6;23:59;8.5;46;14:50;17;01:10;0;0;0;0;0
3195;2017-12-16;9.5;14:30;2.3;05:20;5.9;37;15:20;17;15:00;0;0;0;0;0
3195;2017-12-17;9.7;15:50;1.5;09:10;5.6;35;00:10;13;15:30;0;0;0;0;0
3195;2017-12-18;10.3;15:40;0.4;07:10;5.4;13;14:00;6;16:10;0;0;0;0;0
3195;2017-12-19;11.5;14:30;4.5;00:50;8;31;02:50;11;02:50;0;0;0;0;0
3195;2017-12-20;11.7;16:00;1.8;06:50;6.7;16;23:59;8;19:20;0;0;0;0;0
3195;2017-12-21;12.2;15:40;3.5;07:30;7.8;22;01:30;11;00:50;0;0;0;0;0
3195;2017-12-22;12.7;16:10;2.3;07:40;7.5;20;21:10;10;21:10;0;0;0;0;0
3195;2017-12-23;12.7;17:30;2.5;05:50;7.6;30;09:40;16;10:40;0;0;0;0;0
3195;2017-12-24;10.9;16:00;4.8;07:50;7.8;16;07:20;10;09:00;0;0;0;0;0
3195;2017-12-25;6.4;22:00;2.5;07:20;4.5;14;10:40;8;10:30;0.4;0;0;0.1;0.3
3195;2017-12-26;7.3;14:10;3.3;08:30;5.3;46;23:30;23;23:30;1.1;1.1;0;0;0
3195;2017-12-27;10.6;15:50;5.6;06:20;8.1;46;04:20;23;14:50;2.5;1.1;1.4;0;0
3195;2017-12-28;14.9;17:00;6.0;05:20;10.4;40;17:00;19;17:30;0;0;0;0;0
3195;2017-12-29;16.3;15:50;7.8;07:30;12;40;00:40;22;00:40;0;0;0;0;0
3195;2017-12-30;15.6;14:40;7.9;23:59;11.8;25;13:20;14;13:20;0;0;0;0;0
3195;2017-12-31;11.6;16:00;6.7;23:10;9.2;50;17:00;23;14:10;0.8;0;0;0.7;0.1
3195;2018-01-01;11.6;14:50;3.1;09:00;7.4;39;00:30;18;00:20;0;0;0;0;0
3195;2018-01-02;13.4;14:30;7.5;00:50;10.4;41;03:50;20;03:50;0;0;0;0;0
3195;2018-01-03;13.7;15:00;7.8;03:00;10.8;31;04:40;14;04:40;0;0;0;0;0
3195;2018-01-04;13.9;14:20;8.0;04:00;10.9;28;15:40;15;15:20;0;0;0;0;0
3195;2018-01-05;11.0;14:40;6.6;23:59;8.8;42;08:50;22;08:50;6;0;0;0.4;5.6
3195;2018-01-06;6.7;00:00;2.2;19:30;4.4;39;10:50;19;10:50;18.6;4.4;5.1;5.4;3.7
3195;2018-01-07;4.1;14:40;1.8;09:20;2.9;27;12:50;15;16:40;5.8;2.7;2.3;0.3;0.5
3195;2018-01-08;7.4;14:50;1.3;03:50;4.4;26;06:10;16;06:10;0.1;0;0.1;0;0
3195;2018-01-09;4.5;16:10;-0.7;06:20;1.9;17;18:20;9;12:00;1.6;0;0;0.2;1.4
3195;2018-01-10;7.3;16:40;3.1;01:20;5.2;34;16:20;18;12:00;0.6;0;0;0.6;0
3195;2018-01-11;8.8;15:40;2.9;09:10;5.9;46;12:40;24;12:40;0.1;0.1;0;0;0
3195;2018-01-12;8.4;17:10;0.4;08:40;4.4;23;01:20;12;00:20;0;0;0;0;0
3195;2018-01-13;5.2;13:40;2.3;20:30;3.7;26;22:20;12;21:20;5.2;0;0;5.2;0
3195;2018-01-14;6.7;15:50;2.5;03:20;4.6;22;21:50;13;22:40;0;0;0;0;0
3195;2018-01-15;8.8;16:20;0.1;08:50;4.5;23;16:40;14;16:40;0;0;0;0;0
3195;2018-01-16;12.9;17:20;2.2;08:30;7.5;23;23:50;13;23:20;0;0;0;0;0
3195;2018-01-17;13.6;15:40;4.7;09:40;9.2;31;02:00;14;19:00;0;0;0;0;0
3195;2018-01-18;13.3;17:00;2.9;09:00;8.1;19;09:50;9;04:20;0;0;0;0;0
3195;2018-01-19;14.2;16:40;3.3;07:20;8.7;19;00:30;10;03:30;0;0;0;0;0
3195;2018-01-20;12.0;16:40;3.9;08:30;8;28;13:40;13;13:40;0;0;0;0;0
3195;2018-01-21;16.7;16:30;5.9;08:10;11.3;30;04:40;14;09:00;0;0;0;0;0
3195;2018-01-22;14.1;16:50;5.3;08:40;9.7;21;23:50;13;23:59;0;0;0;0;0
3195;2018-01-23;16.2;16:50;4.5;07:50;10.4;22;02:00;13;01:50;0;0;0;0;0
